,zl32,zl9,zl2,zl26,zl22,zl15,zl21,zl36,zl33,zl28,zl35,zl13,zl7,zl31,zl30,zl4,zl29,zl34,zl27,zl0,zl17,zl10,zl20,zl25,zl23,zl5,zl14,zl1,zl8,zl6,zl11,zl18,zl24,zl19,zl16,zl12,zl3,dx40,dx4,dx0,dx30,dx11,dx25,dx15,dx27
2,-0.00752213092151182,0.0,0.0,0.0,0.0,-0.00987593550047397,0.0,-0.008489452167200304,0.0,0.02262304817305409,0.0,0.0,-0.054181684996905996,0.0,-0.012512596168989204,0.039421754001741416,-0.00873177409274356,0.00854820533830681,0.037516870020493226,0.0,-0.06324200957755674,-0.008188152225001286,0.0,-0.012924491708812151,0.05573327652699951,-0.019014790035773034,0.015069005469344102,0.0,0.024747515841138792,0.011944425404506066,0.015358396570586165,0.0,-0.0610453212667825,0.00821343772835706,-0.013944247696812004,0.00852031296317677,-0.16593869127305733,-0.008876867560252626,-0.16481832557338397,0.0,0.033545102467044195,-0.0037894009174244854,-0.10444740385589468,-0.13129822092859356,0.07337403708545387
53,0.0,0.00521874374196413,0.0,0.0,0.0,0.02426335772570844,0.012349291535079738,0.02249351352818527,0.0038156844775577145,-0.014880476862252441,0.0023968238255661187,0.02042463932780155,-0.025928162662877716,0.07097823457084083,0.002754771787354417,0.06256237294509763,0.0,0.0,0.002439055618404568,0.006530420152534213,-0.06235726118569161,-0.011834958473620403,0.0,0.0,0.0,-0.014491776778604405,0.025953873285615547,0.0,0.024507815313482992,0.0021926938599418043,0.017317762699955414,0.0,0.006591734767113735,0.013618805982274796,0.005686386460781126,0.0,0.015481723874370351,0.19528590899321868,0.0,0.011179493100982115,-0.06576256640966704,0.0,0.07886628301995074,0.04868890047473223,0.0
19,0.0,-0.08483386110024113,0.0,0.0,0.0,0.020569504377398524,0.0,0.0,0.0,-0.008154029289635892,0.0,-0.10088684962468018,-0.025070457522324216,0.0,-0.006049845593063416,0.017349390856028227,0.0,-0.006080388471043724,-0.007109196793402772,0.0,0.0,0.0,0.0,-0.011834239216755887,-0.014991139381403631,-0.017034410003301526,-0.07480169179630408,0.0,-0.14473123279355107,0.0,0.011648181597725474,0.040111344844381086,-0.03660838237522483,0.0,-0.01180876368584205,0.0,0.0,-0.010927084660747162,0.0,-0.01657991993657025,0.011023820632054426,0.0,0.03409409888722442,-0.062396721850337844,-0.0066836218556164395
57,0.0,0.0,0.0,0.0,0.0,-0.02015889060992873,0.013675120107350043,-0.010594998105697662,0.0,0.0,0.0,0.030225912049849646,-0.02834561782819203,0.0,0.0,0.08473123665560656,-0.00900763468328851,-0.008120706192103358,-0.017738426342376788,0.014704145924364736,0.016133984245697786,0.02661881340991744,0.0,0.0,-0.043095950518606256,-0.01395069757043284,0.030092106153933523,0.0,0.041978735584532974,0.008413247039446963,0.023193343010854163,0.0,0.0774696555285409,0.020605359262310396,-0.006921954770398295,0.01103556779900991,0.02479522338665227,-0.014873724427665845,0.07429071217269612,0.022246165675818278,0.054741057702527976,0.0,-0.06942614644125589,0.03607870362836067,0.11640099980848151
6,-0.005882991121772943,0.0,0.0,0.0,-0.006174425748498372,0.060448714128366096,0.0,-0.010462931491602705,0.0,-0.025859126392302822,0.0,0.017041353779375185,-0.060617112545525736,0.0,-0.009584566666776012,0.048162135105771296,-0.012658551220850911,0.0,-0.019726090475134933,0.0,0.04476991607226469,0.0155401767864407,0.0,-0.01792027752897562,-0.031220849743324924,-0.017032591883399603,-0.045453092572016664,-0.010471026364938005,-0.0719368544190021,0.0,0.01672975809168451,0.0,-0.05081034620464125,0.0,-0.01255436856721634,0.0,0.01486031649226155,-0.029547497893048932,0.0,0.04627452978860008,0.0,0.0,-0.13864766587651967,-0.1360827630028556,-0.050716274397587024
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01984049974478515,0.0,0.0,-0.023081327230798452,0.0,0.0,0.0,-0.007647299007866467,0.0,-0.009634659973930659,0.0,0.02195072513173105,0.0,0.0,0.0,0.12517760819001794,-0.015772459962068646,0.016231482141342683,0.0,0.0,0.0,0.02198264439458549,0.0,-0.03059973767580288,0.0,-0.013014849601050172,0.0,-0.053540735634284714,0.0,0.023745017891147153,-0.022209911862239893,0.0,-0.01407559989722087,-0.04664357345031691,0.5503043373594406,-0.05647768134729614
24,-0.006091198317002895,0.0,-0.0057540688181492265,0.0,0.0,0.0,0.0,0.0438594134726733,0.0,0.016487350638830223,0.0,-0.022176004507124293,-0.03666787755343042,-0.00522633055299725,-0.004010089883908986,0.03379364674764547,-0.01118855548186952,0.040932473554422616,-0.008704006525861858,0.0,-0.24869644064298904,-0.005857485096267476,0.0,-0.012810928335517759,0.1411134406626327,-0.013933823477235742,-0.027549483524981842,0.0,-0.007045365001309627,0.0,0.01779188419386596,0.0,-0.049993472380247705,-0.1508575748350578,-0.0041631888493249836,0.0,-0.049398058476874104,0.0,0.016457713581076117,-0.010600694411848823,0.02680025922838615,-0.01178032026677605,-0.0805701393598901,-0.02196722547221408,-0.04770314846744139
5,-0.011905396390671619,0.0,0.0,0.0,-0.011977514325761322,-0.02143115571486149,0.0,0.0,0.0,0.01753980739149051,0.0,0.022222916808625336,0.10659878698604372,0.0,-0.015362101091168971,0.04548643286266969,0.0,-0.010023840615105868,-0.020725941635572134,0.0,0.054531874562562185,0.0,0.0,-0.016283903346099575,-0.05569962618200797,-0.024021621251165998,0.02337791050219206,-0.006340178066067077,0.044012300351470274,0.0,0.0179700080361092,0.0,-0.060851473224170734,-0.30279828509980145,0.0,0.0,0.01917431449332547,0.010756435172471976,-0.03273680497718674,-0.08395935202259,0.0,0.0,-0.07822379653998462,-0.17838498625197752,0.07135829082560619
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049592226005453835,0.00999977111576466,0.0,0.0,-0.015531494262061685,0.0,0.0,0.037567680451326,0.0,0.0,0.0,0.007095686644781191,0.02630948806641973,0.0,0.0,0.0,-0.0272642270176369,0.0,0.012386700050962568,0.013265005695795279,0.00825060511497168,-0.274543840557829,0.004488242828512873,0.0,0.4291977227941333,0.0,0.10785219406765179,0.0,0.011596355024639016,0.0,0.0,-0.02547682324069056,0.017550075912028285,0.0,0.08009816726050517,0.059714264252976434,0.0
33,-0.007607500404041026,0.0,0.0,0.0,0.0,-0.011362396705214918,0.0,0.0,0.0,-0.009963659686440668,0.0,0.0,-0.05321951647600497,0.0,-0.009946796185604213,0.034235035157559615,-0.010778223662096569,0.0,-0.016333966627581374,-0.06669292807586083,-0.04580325985787847,0.014749266641810158,0.0,0.0,-0.02735211331414568,-0.01615573626440897,0.011197963619779691,-0.004067774008947492,0.020871552025920476,0.009901424051755689,0.01755554896854089,0.0,-0.06312377381467194,0.0,-0.01221257180968436,0.0,-0.061920393049926276,-0.018627311774375585,0.0,0.06839706487227237,0.023262687341654043,-0.006898658616398434,-0.09986926786457573,-0.14151691469869254,-0.02296060296812097
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005655109694365029,0.0,0.010819529058934171,0.0,0.0,0.0,0.038481494275270284,0.0,0.0,0.0,0.0,0.03238313797173527,0.0,0.0,0.0,-0.027551192813200634,0.0,0.011167899176458218,0.0,0.022130604741739716,0.0,0.0,0.0,0.044155663473579354,0.0,0.0,0.0,0.013128436132191515,0.007942375431492704,0.02628878535780753,-0.09145328664696394,-0.1349457364420951,0.0,0.0,0.4748955688769658,0.054513266062275245
50,0.0,0.0,0.0,0.0,0.0,-0.01718535527196597,0.008244034908359716,-0.00943415004656593,0.004504769204303034,0.02753848211050265,0.0,0.031667177849779855,-0.026724567685673606,0.0,0.0,0.07268415635142744,0.0,0.0,-0.014923553980938626,0.014640986784157844,0.0794202803488079,-0.012160969534151399,-0.0159154819696007,-0.008036599065937249,-0.03470380178296315,-0.010208843107393561,0.02760450269213513,-0.013080139349919204,0.05589531566355802,-0.020280257816168157,0.02012616112800055,0.0,0.15375262836577644,0.02083295410865239,-0.00815433092507027,0.008880933934022174,0.029658863934756752,0.04646137318678214,0.029820103721488363,0.06284217729346205,-0.046797562642874685,0.006558260772054956,0.06012702498557677,0.005347433256401174,-0.046322995053259874
54,0.0,0.0,0.0,0.0,0.0,-0.015995188405284633,0.0,-0.009078008621007935,0.0,0.018577479300760286,0.0,0.024223524458430148,0.03004928113037049,0.0,0.27317183822752905,0.056071237167601796,-0.009859277502779536,0.0,-0.010099806326405114,0.011879131661022412,0.05118412463585512,0.0,0.0,0.0,-0.035777754733952234,0.0,0.0,-0.011806372380676049,0.013916928869219442,-0.030756924029232798,-0.24568141889843575,0.0,0.0,0.013040724411375812,0.0642198277522744,-0.0251201394587365,-0.0268226587805444,0.04073993689524282,0.0732184713312734,0.28558289241861284,0.04832251665573456,0.0,0.04042116540735796,-0.07166173500634077,-0.06551019398325064
65,0.0,0.0,0.0,0.0,0.0,0.00940472584011473,0.0,0.03443369719873865,0.0,0.0,0.0,0.008258996610318495,-0.018279914926752877,0.0,0.0,0.03494634041997559,0.0,0.1664058585169815,0.0,0.0,0.0,0.0,0.0,0.0,0.3180616585854596,0.0,-0.10385715668084403,0.0,-0.022666238080030057,0.0,0.010691375983797727,0.0,0.010051648909645699,0.00794882163208109,0.0,0.0,0.00772926971657073,0.006450623225652957,0.024166543884829715,0.03255195528920625,-0.023489708211801352,0.0,-0.04783897939314874,0.05584459321735946,-0.023128547628078477
42,0.0,0.0,0.0,0.0,-0.013439171959285179,-0.01882717028673292,0.006777441080599245,0.0,0.005586639997212095,0.02616600588869014,0.0,0.035077708867880836,-0.036250900514656126,0.0,-0.007006960343491853,0.04095622764897705,0.0,-0.020379565003547512,-0.024879563984538028,0.010277691414646684,0.09285300823755961,-0.01069220424229489,0.0,-0.00977488156791162,-0.0286315704338872,-0.010834001612372912,0.029334962602500375,0.03367892689418622,0.029870944533881172,0.009912616752701775,0.0318057774445229,0.0,-0.04556528037068072,0.025459815370035305,0.0,0.01262386008914368,0.02636548953954404,0.025499298348320765,0.0072393774190455396,-0.056742951858176974,0.0329212259604835,0.0,0.31749489010243914,-0.08450592183098674,0.04955456072949194
4,-0.007451160145924951,0.0,-0.0011092797063437798,0.0,0.0,-0.0066970379897127175,0.0,0.0,0.0,0.010742654974482069,-0.0017394428403604834,0.0,-0.020138840436312644,-0.003930201693923385,0.0,0.02889368223349395,-0.006629883452916374,-0.009620570752195134,-0.010209689526410992,-0.006070931303550103,-0.12763373359367958,-0.009545822492871836,0.0,-0.01264741100995967,-0.02789484065801917,-0.01874795423077502,-0.0379930083422631,0.0,0.015600459861803861,0.0,0.014664184729011265,-0.004612029942170304,-0.05259283568464296,0.0,-0.0147075362966394,0.010820301885621053,0.011161858897252602,-0.013559715743536455,-0.014484333924309034,-0.04016537443724083,-0.065384127948998,-0.006750347983563665,-0.07613926796479475,-0.027969678523796532,0.02259254272772826
38,0.0,0.0,0.0,0.0,0.0,-0.014840931774264309,0.012176724216424921,0.0,0.00528358041478921,0.03383912320654474,0.015878616324076153,0.010491325780490947,-0.030580751006246,0.0,0.0,0.07993324778897,0.0,0.11909687725176304,0.0,0.012790562819440124,-0.045601549618093526,0.0,0.0,-0.011141398827903519,0.03723786207263327,-0.014929882225683672,-0.06790655970200815,0.0,0.007154840084800409,0.007874156753047023,0.02257195896875989,0.0,-0.03502939166683853,0.017931025144491766,-0.011286849690539379,0.011015217131524596,0.008225829324200526,-0.010228604354081268,0.018081500014006904,0.06281979369303749,0.01735860251523758,0.0,0.07301776558809134,0.204941124383737,-0.05340527606643297
3,-0.00736956934666555,0.0,0.0,0.0,-0.009561054501677435,0.010505120806253987,0.0,0.0,-0.004999978779433312,0.0,0.0,-0.14740542800629486,-0.037524529737496676,-0.004618775366446559,0.0,0.023262434714840158,-0.0073544316740914994,-0.009859626205958705,-0.019753064164094614,0.0,0.03821197262538081,-0.007749164406915976,0.0,-0.01591746677708028,0.18403913955909,-0.01635091499511976,0.013859407150857872,-0.004272589211219813,-0.1658971356681022,0.0,0.01249772555341011,0.0,-0.053616670677535505,0.0,-0.010427228596016025,0.0,-0.004198219914991086,0.0,-0.11826542596182998,-0.042024354771205696,0.0760876162403446,0.0,-0.07660353552856003,-0.1708794767543949,0.06875434513176681
39,0.0,0.0,0.0,0.0033231148060133275,-0.0074483106232816065,-0.012794500029025324,0.014260056002365407,-0.008197796446264477,0.005297164376995733,0.0283064268910464,0.0,0.0291952994723636,-0.010131133471437043,0.0,-0.005536375047921094,0.07832806215951993,-0.004351495933048899,-0.01633062634142224,-0.015168148028690931,0.013491615560397102,0.08588423941963796,-0.015167789170598855,0.0,-0.009661267356996017,-0.03369783918702127,-0.014998963837748291,0.032876601967516794,-0.008259986256686863,-0.010447154377851653,-0.004441265445845888,0.03199950106879379,-0.004799027168743475,0.0845146857418283,0.022149735128939696,-0.013115565513229538,0.009411590960717697,0.029799570879108617,-0.011059596264480137,0.05149828825300862,0.06260882115981978,0.0,0.0,0.21779565372870563,-0.0890906202896258,-0.021716720456323446
