index,zl0,zl1,zl2,zl3,zl4,zl5,zl6,zl7,zl8,zl9,zl10,zl11,zl12,zl13,zl14,zl15,zl16,zl17,zl18,zl19,zl20,zl21,zl22,zl23,zl24,zl25,zl26,zl27,zl28,zl29,zl30,zl31,zl32,zl33,zl34,zl35,zl36,dx0,dx1,dx2,dx3,dx4,dx5,dx6,dx7,dx8,dx9,dx10,dx11,dx12,dx13,dx14,dx15,dx16,dx17,dx18,dx19,dx20,dx21,dx22,dx23,dx24,dx25,dx26,dx27,dx28,dx29,dx30,dx31,dx32,dx33,dx34,dx35,dx36,dx37,dx38,dx39,dx40
0,1817,577,2,705,25535,0,0,2,6742,0,377,3,0,142,0,26,6,42,58,0,0,1779,23,1678,0,0,0,9953,319,0,4,0,0,3096,22,2666,153,35.5086339358595,3.44316323656511,3.67938608562321,1.73988850548941,6.97647046613871,16.4519075269452,4.774522194057,5.42316465432891,104.476085683991,64.7841276315936,0.704602073437187,2.77754901700993,2.164720240565,8.68448021976966,1.47424379714633,1.32723346278169,9.29525571208334,0.741519467571736,1.51775775041403,33.5801807489804,41.3163856873557,0.303573883530692,0.440666794885391,4.13569296884591,0.10809044377896,0.407901240746365,15.9470753429028,1.08673088135045,30.9018591961831,3.80822332274921,6.7245066578196,296.115233842232,579.927341257449,0.0857981406075608,0.320899837635084,0.0583351300364639,0.537274072729699,2.60533973771983,0.308708071380302,0.0233804252967346,0.246475054268952
0,3742,0,0,3186,103,0,0,0,1215,0,1411,141,0,21,13,53,143,248,173,0,0,151,0,804,6,0,0,158,9399,0,43,0,0,2,4,568,130,46.5740150753147,3.78987202086107,2.18108900319929,3.22272966562041,14.7485630836059,21.1078355089871,4.41781788539567,9.2246225392857,181.993818374177,46.7174419186047,0.973458649887639,1.68608497684577,2.10243250619563,7.93610884085479,1.46428573544434,1.51481518536767,5.85928638254608,1.0111579939575,2.49517348970209,18.239071100651,132.239797023997,0.490158248504207,0.818560818941314,4.13536770872174,0.205051984165397,636.294437713435,126.75705905465,0.906777477986286,21.6341248333771,1.20083283834927,6.29602365866224,307.848662325186,668.381558109296,0.0932505555790876,200.256980012208,0.0384243383737986,0.631525023962852,1.89675781101772,0.855283113184139,0.111096214398579,0.141093766867983
0,376,0,0,2647,133,0,0,15,8516,0,863,0,8,343,6,31,19,150,11,4,0,273,5,9919,0,9,0,502,51,0,25,0,0,7,15,623,2400,46.0127804205117,2.10047506388484,3.32552129230247,1.5715959689959,7.77315656546647,10.4861758884878,1.62609783974611,5.01860419842761,132.087325407852,41.4545440552453,0.424533904404741,0.435398352429031,1.3029658931647,12.0228026137448,0.625953110373644,2.08658447713929,9.55941252082261,0.698470161616797,3.0603449910606,18.9011794905893,21.7278888971722,0.221951373166587,0.319877396687584,2.04443890022338,0.172968687170677,25.4522748078058,137.303379461356,0.404244028424299,26.0096059496619,2.14132686591639,5.96739809915953,257.856377846435,493.921509157112,0.184697336416786,96.7002020750096,0.0469075477428063,0.323995294760083,1.95410727061219,0.372104870314332,0.0190782901973496,0.180125266919189
0,7599,0,0,1089,92,0,67,44,4109,0,588,0,0,49,0,19,0,39,11,0,0,13,0,706,0,17,1699,40789,11277,0,23,0,0,1310,0,363,483,46.8576911742369,2.64904928418668,5.86288811178538,2.01360983595033,9.21781170535003,15.4879433090899,0.808831028180539,6.94050156291386,205.512934604945,69.0868282395951,0.736563983302133,1.50227464158251,3.90401438884492,24.7466407300955,0.988298022859552,1.29761948092751,9.30084534682537,2.10761921566058,3.37369171006252,29.1240701252697,44.4256079232083,0.641698271680254,0.386152959344498,4.34624616756864,0.21114129077236,44.803857831154,108.430418578061,0.317743000100924,5.14376234491873,0.897717915560537,8.622666623221,298.081594560889,693.450883934868,0.941340640311483,4.06823566876004,0.0365236805736067,0.496103037800403,2.00916723235111,0.298880433888751,0.00531060329362724,0.0376217844370851
0,428,2,0,928,59,0,0,9,10511,0,655,0,36,8,0,0,0,68,5,0,0,11,0,2376,0,15,0,30,1849,0,0,0,0,18,0,0,2405,48.8083518209169,2.70500356403605,4.95769571839339,3.23404274164472,11.7989109412807,25.4905645165355,4.16434421650903,12.0743036874326,176.970934938352,53.9952466736112,0.509690878508092,1.01110434035745,1.14921118064973,10.5916411660065,1.00453150768468,3.04371179618505,10.8229942904092,0.53553368299409,3.65390181246401,12.6899830719727,37.753318686414,0.370237909184802,0.410732768036958,4.17235819896874,0.415749439334174,28.3113200036332,83.9400858828811,0.493253283176685,18.9803094098561,0.699297312414726,7.6254612558865,420.79425137083,875.33741033878,0.0971534363242559,0.570018022921349,0.0517253981208624,0.207689935479746,2.39996949005419,0.899977685208963,0.0236116071118137,0.139027810715841
0,6795,3437,0,2628,8654,0,0,0,5387,0,58,0,0,888,0,104,46,0,11,0,0,101,0,1502,0,0,0,3491,104,0,33,0,0,1111,3,263,187,57.917633624823,2.31645586409036,4.173268122821,2.13175555178802,8.29807727579941,18.4196570698359,2.56230928838879,6.62076119272883,169.969133386446,49.1643162884673,0.709534442435585,1.39157106520431,1.02481764061439,2.46234708977465,0.765626400289226,2.21754650342323,12.1017797373629,0.772546223425322,3.99616638430391,25.0840130512634,54.6619841401502,0.371628328190657,0.526673937319048,4.23514884602409,0.600824282784359,39.3972630558708,103.91464347398,0.540656943703109,7.57037531194924,1.56119647306318,9.58818922975727,288.204159348062,589.383786821925,0.0404522710233348,0.732040827011562,0.0458076102099117,0.140336493832438,3.59698044268505,1.1327986179818,0.0279845249515874,0.0595119238296058
0,98,0,0,269,28187,0,0,30,18804,0,1099,20,105,53,0,34,30,0,11,0,0,10,10,4238,0,12,0,140,2140,0,888,0,0,3,4,8,863,40.1504695433408,1.56916896704502,2.8415081510401,2.44237321565566,4.28511755691706,14.8186270453084,3.40230786309235,7.96632784865065,148.14262894506,33.4605738325352,0.396779754924534,0.713670095031631,2.13334594271776,3.39421331890528,1.74209382182229,3.14248165105765,6.69093580264475,1.1275041300051,2.03435547477651,12.4282376307191,12.5989067109432,0.0591461576366188,0.928691372439023,2.17688038409455,0.348485836493469,38.2439602346143,112.774402631619,0.293199192878713,1.19019860126916,0.317657511861521,15.0323458247279,393.560494069192,1090.02497344622,0.0298654685751565,2.02970189992698,0.0378490212612396,0.283993334943316,2.30014090651879,0.422308499034522,0.0241688146534944,0.0124372428255488
0,275,10,0,538,0,147,0,13,3881,0,184,0,54,8,34,28,119,27,0,0,0,1028,9,769,0,0,0,1475,460,0,44,0,0,108,9,5,84,44.6372497016778,2.70973091518821,2.55219295504107,1.54530311463709,8.77052003260676,14.2060131985366,0.530077847197169,4.85728754591599,124.067454178933,33.9412478641779,0.120762634565782,2.05845436938272,3.07141873467145,16.5896244209537,0.73540904868924,3.41241527988306,5.3788363293763,1.89265136146348,1.16180797177127,9.80108998340173,100.11115267993,0.466356774542007,0.232303003960959,2.68670910519035,0.0932211880444865,0.479019211925665,11.215344010748,1.3020622845366,22.3854701346898,2.72572356553712,7.2734919302218,367.872378623828,632.121917931096,0.378718948631332,0.345438078494035,0.0390076921790264,0.867884556344637,2.16411027012068,0.727546970025964,0.0311681242383409,0.183319783218125
0,860,3,0,945,21267,0,0,0,3211,0,961,0,0,113,11,24,0,55,6,0,0,507,0,2680,0,22,8,8973,921,0,20,0,0,266,2,64,780,48.3975669214186,4.69409096269581,4.2720238834675,2.43743810683729,14.4141529648265,20.6712742588508,11.5276346634609,7.83621011715297,214.701818824821,61.2513495581415,0.12258015295701,3.77343822130222,3.98111137287673,12.4721949410188,1.06472257541814,2.46429558592862,4.80593650043711,1.31477166786838,2.30060858221644,17.6932373775307,94.7070192675138,0.594586780069608,0.356001626862478,4.81009823986235,0.176439027641715,0.630695235952787,16.4359140030467,2.06872446978675,36.0544050759029,1.93557991285856,12.1713883603523,421.47930647035,572.719163966116,0.251206301902545,0.345411616813541,0.0566880457002669,1.16763424573644,3.157064336055,1.73497928941799,0.0514052871277988,0.284435492040985
0,1980,2,0,799,3250,0,0,5,26904,0,721,0,0,0,6,0,0,26,79,3,0,304,0,1878,0,5,0,1424,4276,0,98,0,0,0,5,478,2675,60.5239145087973,3.69054064209125,4.32135966579186,2.56358696041867,14.5422711989719,19.2376411268861,0.411874312974324,5.51934706445283,118.864116946681,66.6529473509628,0.224187635029365,3.08882305621358,0.838153261624882,1.4593900884631,0.838463218633257,1.27349346631528,10.8466457791654,0.208721964617358,2.15685207592516,17.486271865302,237.577992666434,0.323058935320336,0.286630811631016,3.75875111382204,0.138354158354635,0.461135412164435,14.1933732791648,1.4437781734353,21.1731605580772,1.67173523313073,0.493894200375951,469.626713920013,535.433133943273,0.0381311102436198,0.432453439312479,0.0521015972877998,0.316305198920224,1.85070737159103,0.529331980029245,0.0333897318514095,0.143076817230848
0,345,0,0,127,32920,0,9,9,16451,4,213,16,0,31,0,42,11,0,9,0,0,13,0,441,0,0,0,1675,561,0,4,0,0,0,0,0,36,49.5542502194508,3.31137431129172,3.15965642397827,2.09664378419727,8.17276062417365,18.735274742835,3.62085708658478,6.69153654398279,142.891890324895,41.6311834935229,0.280731964941377,2.34676814000535,0.418515270205364,1.59539672592608,0.669947799174278,2.51543969703301,5.19406532413363,0.220295185745395,0.940680550829081,17.4568305961187,22.2801154771429,0.164367791445769,0.278686616502271,3.25631529976361,0.124573175017919,0.325483163503644,16.5145129845014,1.4391595406759,22.2315960931239,0.407441000999019,7.42695879806194,284.551903673156,730.067656020825,0.0313198908505475,0.405487345940305,0.0430299520594705,0.509994901951273,1.93973546060448,0.575159002890135,0.117243659986801,0.175567885155584
0,24787,0,0,2970,96,0,0,0,1465,0,2737,0,0,39,0,14,3,45,15,0,0,6,0,834,0,314,0,33,3337,0,0,0,0,0,5,0,293,36.9100582042334,1.77386624317989,1.6335162060381,1.33133734575993,8.47670485475013,9.78566261595758,4.32748013265755,4.01398669063927,93.0705891386651,30.6520283224996,0.551747771095124,2.19698858205334,0.855057650941442,0.849120990189194,0.41252760379178,0.625639533384377,4.94123056015892,0.487999032916609,1.05846143518606,20.0100477565804,2.70722436713045,0.06736377393893,0.290323148437397,1.92658661241642,0.124591473507286,0.768831829248022,9.7845289760486,0.761551355156716,2.83240463537016,0.0881091459227396,6.13350219688453,262.025851318297,399.627332935339,0.0264935122476583,0.29888345251719,0.0334383577298658,0.392308239189531,1.0633348772557,0.324994251760627,0.168641787151312,0.0287418160957183
